id,Time(millis),Temp1,Temp2,HIndex
1098,7620.0,22.83,24.0,23.55
1099,7620.0,22.83,24.0,23.55
1100,7645.0,22.83,24.0,23.55
1101,7645.0,22.83,24.0,23.55
1102,7645.0,22.83,24.0,23.55
1103,7645.0,22.83,24.0,23.55
1104,7669.0,22.83,24.0,23.55
1105,7669.0,22.83,24.0,23.55
1106,7669.0,22.83,24.0,23.55
1107,7669.0,22.83,24.0,23.55
1108,7695.0,22.83,24.0,23.55
1109,7695.0,22.83,24.0,23.55
1110,7695.0,22.83,24.0,23.55
1111,7695.0,22.83,24.0,23.55
1112,7719.0,22.83,24.0,23.55
1113,7719.0,22.83,24.0,23.55
1114,7719.0,22.83,24.0,23.55
1115,7719.0,22.83,24.0,23.55
1116,7745.0,22.83,24.0,23.55
1117,7745.0,22.83,24.0,23.55
1118,7745.0,22.83,24.0,23.55
1119,7745.0,22.83,24.0,23.55
1120,7770.0,22.83,24.0,23.55
1121,7770.0,22.83,24.0,23.55
1122,7770.0,22.83,24.0,23.55
1123,7770.0,22.83,24.0,23.55
1124,7794.0,22.83,24.0,23.55
1125,7794.0,22.83,24.0,23.55
1126,7794.0,22.83,24.0,23.55
1127,7794.0,22.83,24.0,23.55
1128,7820.0,22.83,24.0,23.55
1129,7820.0,22.83,24.0,23.55
1130,7820.0,22.83,24.0,23.55
1131,7820.0,22.83,24.0,23.55
1132,7844.0,22.83,24.0,23.55
1133,7844.0,22.83,24.0,23.55
1134,7844.0,22.83,24.0,23.55
1135,7844.0,22.83,24.0,23.55
1136,7869.0,22.83,24.0,23.55
1137,7869.0,22.83,24.0,23.55
1138,7869.0,22.83,24.0,23.55
1139,7869.0,22.83,24.0,23.55
1140,7895.0,22.83,24.0,23.55
1141,7895.0,22.83,24.0,23.55
1142,7895.0,22.83,24.0,23.55
1143,7895.0,22.83,24.0,23.55
1144,7919.0,22.83,24.0,23.55
1145,7919.0,22.83,24.0,23.55
1146,7919.0,22.83,24.0,23.55
1147,7919.0,22.83,24.0,23.55
1148,7945.0,22.83,24.0,23.55
1149,7945.0,22.83,24.0,23.55
1150,7945.0,22.83,24.0,23.55
1151,7945.0,22.83,24.0,23.55
1152,7969.0,22.73,24.0,23.55
1153,7969.0,22.73,24.0,23.55
1154,7969.0,22.73,24.0,23.55
1155,7969.0,22.73,24.0,23.55
1156,7994.0,22.83,24.0,23.55
1157,7994.0,22.83,24.0,23.55
1158,7994.0,22.83,24.0,23.55
1159,7994.0,22.83,24.0,23.55
1160,8291.0,21.84,24.0,23.55
1161,8291.0,21.84,24.0,23.55
1162,8291.0,21.84,24.0,23.55
1163,8291.0,21.84,24.0,23.55
1164,8293.0,22.73,24.0,23.55
1165,8293.0,22.73,24.0,23.55
1166,8293.0,22.73,24.0,23.55
1167,8293.0,22.73,24.0,23.55
1168,8295.0,22.73,24.0,23.55
1169,8295.0,22.73,24.0,23.55
1170,8295.0,22.73,24.0,23.55
1171,8295.0,22.73,24.0,23.55
1172,8299.0,22.83,24.0,23.55
1173,8299.0,22.83,24.0,23.55
1174,8299.0,22.83,24.0,23.55
1175,8299.0,22.83,24.0,23.55
1176,8324.0,22.83,24.0,23.55
1177,8324.0,22.83,24.0,23.55
1178,8324.0,22.83,24.0,23.55
1179,8324.0,22.83,24.0,23.55
1180,8349.0,22.83,24.0,23.55
1181,8349.0,22.83,24.0,23.55
1182,8349.0,22.83,24.0,23.55
1183,8349.0,22.83,24.0,23.55
1184,8374.0,22.83,24.0,23.55
1185,8374.0,22.83,24.0,23.55
1186,8374.0,22.83,24.0,23.55
1187,8374.0,22.83,24.0,23.55
1188,8399.0,22.83,24.0,23.55
1189,8399.0,22.83,24.0,23.55
1190,8399.0,22.83,24.0,23.55
1191,8399.0,22.83,24.0,23.55
1192,8424.0,22.73,24.0,23.55
1193,8424.0,22.73,24.0,23.55
1194,8424.0,22.73,24.0,23.55
1195,8424.0,22.73,24.0,23.55
1196,8449.0,22.73,24.0,23.55
1197,8449.0,22.73,24.0,23.55
1198,8449.0,22.73,24.0,23.55
1199,8449.0,22.73,24.0,23.55
1200,8474.0,22.83,24.0,23.55
1201,8474.0,22.83,24.0,23.55
1202,8474.0,22.83,24.0,23.55
1203,8474.0,22.83,24.0,23.55
1204,8499.0,22.83,24.0,23.55
1205,8499.0,22.83,24.0,23.55
1206,8499.0,22.83,24.0,23.55
1207,8499.0,22.83,24.0,23.55
1208,8523.0,22.73,24.0,23.55
1209,8523.0,22.73,24.0,23.55
1210,8523.0,22.73,24.0,23.55
1211,8523.0,22.73,24.0,23.55
1212,8549.0,22.73,24.0,23.55
1213,8549.0,22.73,24.0,23.55
1214,8549.0,22.73,24.0,23.55
1215,8549.0,22.73,24.0,23.55
1216,8573.0,22.73,24.0,23.55
1217,8573.0,22.73,24.0,23.55
1218,8573.0,22.73,24.0,23.55
1219,8573.0,22.73,24.0,23.55
1220,8599.0,22.83,24.0,23.55
1221,8599.0,22.83,24.0,23.55
1222,8599.0,22.83,24.0,23.55
1223,8599.0,22.83,24.0,23.55
1224,8624.0,22.73,24.0,23.55
1225,8624.0,22.73,24.0,23.55
1226,8624.0,22.73,24.0,23.55
1227,8624.0,22.73,24.0,23.55
1228,8648.0,22.83,24.0,23.55
1229,8648.0,22.83,24.0,23.55
1230,8648.0,22.83,24.0,23.55
1231,8648.0,22.83,24.0,23.55
1232,8674.0,22.83,24.0,23.55
1233,8674.0,22.83,24.0,23.55
1234,8674.0,22.83,24.0,23.55
1235,8674.0,22.83,24.0,23.55
1236,8698.0,22.83,24.0,23.55
1237,8698.0,22.83,24.0,23.55
1238,8698.0,22.83,24.0,23.55
1239,8698.0,22.83,24.0,23.55
1240,8723.0,22.83,24.0,23.55
1241,8723.0,22.83,24.0,23.55
1242,8723.0,22.83,24.0,23.55
1243,8723.0,22.83,24.0,23.55
1244,8749.0,22.83,24.0,23.55
1245,8749.0,22.83,24.0,23.55
1246,8749.0,22.83,24.0,23.55
1247,8749.0,22.83,24.0,23.55
1248,8773.0,22.83,24.0,23.55
1249,8773.0,22.83,24.0,23.55
1250,8773.0,22.83,24.0,23.55
1251,8773.0,22.83,24.0,23.55
1252,8799.0,22.83,24.0,23.55
1253,8799.0,22.83,24.0,23.55
1254,8799.0,22.83,24.0,23.55
1255,8799.0,22.83,24.0,23.55
1256,8823.0,22.83,24.0,23.55
1257,8823.0,22.83,24.0,23.55
1258,8823.0,22.83,24.0,23.55
1259,8823.0,22.83,24.0,23.55
1260,8848.0,22.83,24.0,23.55
1261,8848.0,22.83,24.0,23.55
1262,8848.0,22.83,24.0,23.55
1263,8848.0,22.83,24.0,23.55
1264,8873.0,22.83,24.0,23.55
1265,8873.0,22.83,24.0,23.55
1266,8873.0,22.83,24.0,23.55
1267,8873.0,22.83,24.0,23.55
1268,8898.0,22.83,24.0,23.55
1269,8898.0,22.83,24.0,23.55
1270,8898.0,22.83,24.0,23.55
1271,8898.0,22.83,24.0,23.55
1272,8923.0,22.83,24.0,23.55
1273,8923.0,22.83,24.0,23.55
1274,8923.0,22.83,24.0,23.55
1275,8923.0,22.83,24.0,23.55
1276,8948.0,22.83,24.0,23.55
1277,8948.0,22.83,24.0,23.55
1278,8948.0,22.83,24.0,23.55
1279,8948.0,22.83,24.0,23.55
1280,8973.0,22.83,24.0,23.55
1281,8973.0,22.83,24.0,23.55
1282,8973.0,22.83,24.0,23.55
1283,8973.0,22.83,24.0,23.55
1284,8998.0,22.83,24.0,23.55
1285,8998.0,22.83,24.0,23.55
1286,8998.0,22.83,24.0,23.55
1287,8998.0,22.83,24.0,23.55
1288,9023.0,22.83,24.0,23.55
1289,9023.0,22.83,24.0,23.55
1290,9023.0,22.83,24.0,23.55
1291,9023.0,22.83,24.0,23.55
1292,9048.0,22.83,24.0,23.55
1293,9048.0,22.83,24.0,23.55
1294,9048.0,22.83,24.0,23.55
1295,9048.0,22.83,24.0,23.55
1296,9073.0,22.83,24.0,23.55
1297,9073.0,22.83,24.0,23.55
1298,9073.0,22.83,24.0,23.55
1299,9073.0,22.83,24.0,23.55
1300,9098.0,22.83,24.0,23.55
1301,9098.0,22.83,24.0,23.55
1302,9098.0,22.83,24.0,23.55
1303,9098.0,22.83,24.0,23.55
1304,9122.0,22.83,24.0,23.55
1305,9122.0,22.83,24.0,23.55
1306,9122.0,22.83,24.0,23.55
1307,9122.0,22.83,24.0,23.55
1308,9148.0,22.83,24.0,23.55
1309,9148.0,22.83,24.0,23.55
1310,9148.0,22.83,24.0,23.55
1311,9148.0,22.83,24.0,23.55
1312,9172.0,22.83,24.0,23.55
1313,9172.0,22.83,24.0,23.55
1314,9172.0,22.83,24.0,23.55
1315,9172.0,22.83,24.0,23.55
1316,9198.0,22.83,24.0,23.55
1317,9198.0,22.83,24.0,23.55
1318,9198.0,22.83,24.0,23.55
1319,9198.0,22.83,24.0,23.55
1320,9223.0,22.83,24.0,23.55
1321,9223.0,22.83,24.0,23.55
1322,9223.0,22.83,24.0,23.55
1323,9223.0,22.83,24.0,23.55
1324,9247.0,22.73,24.0,23.55
1325,9247.0,22.73,24.0,23.55
1326,9247.0,22.73,24.0,23.55
1327,9247.0,22.73,24.0,23.55
1328,9273.0,22.83,24.0,23.55
1329,9273.0,22.83,24.0,23.55
1330,9273.0,22.83,24.0,23.55
1331,9273.0,22.83,24.0,23.55
1332,9297.0,22.83,24.0,23.55
1333,9297.0,22.83,24.0,23.55
1334,9297.0,22.83,24.0,23.55
1335,9297.0,22.83,24.0,23.55
1336,9322.0,22.83,24.0,23.55
1337,9322.0,22.83,24.0,23.55
1338,9322.0,22.83,24.0,23.55
1339,9322.0,22.83,24.0,23.55
1340,9348.0,22.83,24.0,23.55
1341,9348.0,22.83,24.0,23.55
1342,9348.0,22.83,24.0,23.55
1343,9348.0,22.83,24.0,23.55
1344,9372.0,22.83,24.0,23.55
1345,9372.0,22.83,24.0,23.55
1346,9372.0,22.83,24.0,23.55
1347,9372.0,22.83,24.0,23.55
1348,9398.0,22.83,24.0,23.55
1349,9398.0,22.83,24.0,23.55
1350,9398.0,22.83,24.0,23.55
1351,9398.0,22.83,24.0,23.55
1352,9422.0,22.83,24.0,23.55
1353,9422.0,22.83,24.0,23.55
1354,9422.0,22.83,24.0,23.55
1355,9422.0,22.83,24.0,23.55
1356,9447.0,22.83,24.0,23.55
1357,9447.0,22.83,24.0,23.55
1358,9447.0,22.83,24.0,23.55
1359,9447.0,22.83,24.0,23.55
1360,9473.0,22.83,24.0,23.55
1361,9473.0,22.83,24.0,23.55
1362,9473.0,22.83,24.0,23.55
1363,9473.0,22.83,24.0,23.55
1364,9497.0,22.83,24.0,23.55
1365,9497.0,22.83,24.0,23.55
1366,9497.0,22.83,24.0,23.55
1367,9497.0,22.83,24.0,23.55
1368,9522.0,22.83,24.0,23.55
1369,9522.0,22.83,24.0,23.55
1370,9522.0,22.83,24.0,23.55
1371,9522.0,22.83,24.0,23.55
1372,9547.0,22.83,24.0,23.55
1373,9547.0,22.83,24.0,23.55
1374,9547.0,22.83,24.0,23.55
1375,9547.0,22.83,24.0,23.55
1376,9572.0,22.83,24.0,23.55
1377,9572.0,22.83,24.0,23.55
1378,9572.0,22.83,24.0,23.55
1379,9572.0,22.83,24.0,23.55
1380,9597.0,22.73,24.0,23.55
1381,9597.0,22.73,24.0,23.55
1382,9597.0,22.73,24.0,23.55
1383,9597.0,22.73,24.0,23.55
1384,9622.0,22.83,24.0,23.55
1385,9622.0,22.83,24.0,23.55
1386,9622.0,22.83,24.0,23.55
1387,9622.0,22.83,24.0,23.55
1388,9647.0,22.83,24.0,23.55
1389,9647.0,22.83,24.0,23.55
1390,9647.0,22.83,24.0,23.55
1391,9647.0,22.83,24.0,23.55
1392,9672.0,22.93,24.0,23.55
1393,9672.0,22.93,24.0,23.55
1394,9672.0,22.93,24.0,23.55
1395,9672.0,22.93,24.0,23.55
1396,9697.0,22.83,24.0,23.55
1397,9697.0,22.83,24.0,23.55
1398,9697.0,22.83,24.0,23.55
1399,9697.0,22.83,24.0,23.55
1400,9721.0,22.73,24.0,23.55
1401,9721.0,22.73,24.0,23.55
1402,9721.0,22.73,24.0,23.55
1403,9721.0,22.73,24.0,23.55
1404,9747.0,22.83,24.0,23.55
1405,9747.0,22.83,24.0,23.55
1406,9747.0,22.83,24.0,23.55
1407,9747.0,22.83,24.0,23.55
1408,9772.0,22.83,24.0,23.55
1409,9772.0,22.83,24.0,23.55
1410,9772.0,22.83,24.0,23.55
1411,9772.0,22.83,24.0,23.55
1412,9797.0,22.93,24.0,23.55
1413,9797.0,22.93,24.0,23.55
1414,9797.0,22.93,24.0,23.55
1415,9797.0,22.93,24.0,23.55
1416,9822.0,22.73,24.0,23.55
1417,9822.0,22.73,24.0,23.55
1418,9822.0,22.73,24.0,23.55
1419,9822.0,22.73,24.0,23.55
1420,9846.0,22.83,24.0,23.55
1421,9846.0,22.83,24.0,23.55
1422,9846.0,22.83,24.0,23.55
1423,9846.0,22.83,24.0,23.55
1424,9872.0,22.83,24.0,23.55
1425,9872.0,22.83,24.0,23.55
1426,9872.0,22.83,24.0,23.55
1427,9872.0,22.83,24.0,23.55
1428,9896.0,22.83,24.0,23.55
1429,9896.0,22.83,24.0,23.55
1430,9896.0,22.83,24.0,23.55
1431,9896.0,22.83,24.0,23.55
1432,9921.0,22.83,24.0,23.55
1433,9921.0,22.83,24.0,23.55
1434,9921.0,22.83,24.0,23.55
1435,9921.0,22.83,24.0,23.55
1436,9947.0,22.83,24.0,23.55
1437,9947.0,22.83,24.0,23.55
1438,9947.0,22.83,24.0,23.55
1439,9947.0,22.83,24.0,23.55
1440,9971.0,22.83,24.0,23.55
1441,9971.0,22.83,24.0,23.55
1442,9971.0,22.83,24.0,23.55
1443,9971.0,22.83,24.0,23.55
1444,9997.0,22.83,24.0,23.55
1445,9997.0,22.83,24.0,23.55
1446,9997.0,22.83,24.0,23.55
1447,9997.0,22.83,24.0,23.55
1448,10293.0,21.94,24.0,23.55
1449,10293.0,21.94,24.0,23.55
1450,10293.0,21.94,24.0,23.55
1451,10293.0,21.94,24.0,23.55
1452,10295.0,22.83,24.0,23.55
1453,10295.0,22.83,24.0,23.55
1454,10295.0,22.83,24.0,23.55
1455,10295.0,22.83,24.0,23.55
1456,10296.0,22.83,24.0,23.55
1457,10296.0,22.83,24.0,23.55
1458,10296.0,22.83,24.0,23.55
1459,10296.0,22.83,24.0,23.55
1460,10304.0,22.83,24.0,23.55
1461,10304.0,22.83,24.0,23.55
1462,10304.0,22.83,24.0,23.55
1463,10304.0,22.83,24.0,23.55
1464,10330.0,22.83,24.0,23.55
1465,10330.0,22.83,24.0,23.55
1466,10330.0,22.83,24.0,23.55
1467,10330.0,22.83,24.0,23.55
1468,10355.0,22.73,24.0,23.55
1469,10355.0,22.73,24.0,23.55
1470,10355.0,22.73,24.0,23.55
1471,10355.0,22.73,24.0,23.55
1472,10382.0,22.83,24.0,23.55
1473,10382.0,22.83,24.0,23.55
1474,10382.0,22.83,24.0,23.55
1475,10382.0,22.83,24.0,23.55
1476,10407.0,22.83,24.0,23.55
1477,10407.0,22.83,24.0,23.55
1478,10407.0,22.83,24.0,23.55
1479,10407.0,22.83,24.0,23.55
1480,10433.0,22.83,24.0,23.55
1481,10433.0,22.83,24.0,23.55
1482,10433.0,22.83,24.0,23.55
1483,10433.0,22.83,24.0,23.55
1484,10460.0,22.83,24.0,23.55
1485,10460.0,22.83,24.0,23.55
1486,10460.0,22.83,24.0,23.55
1487,10460.0,22.83,24.0,23.55
1488,10485.0,22.83,24.0,23.55
1489,10485.0,22.83,24.0,23.55
1490,10485.0,22.83,24.0,23.55
1491,10485.0,22.83,24.0,23.55
1492,10512.0,22.83,24.0,23.55
1493,10512.0,22.83,24.0,23.55
1494,10512.0,22.83,24.0,23.55
1495,10512.0,22.83,24.0,23.55
1496,10537.0,22.83,24.0,23.55
1497,10537.0,22.83,24.0,23.55
1498,10537.0,22.83,24.0,23.55
1499,10537.0,22.83,24.0,23.55
1500,10563.0,22.83,24.0,23.55
1501,10563.0,22.83,24.0,23.55
1502,10563.0,22.83,24.0,23.55
1503,10563.0,22.83,24.0,23.55
1504,10590.0,22.83,24.0,23.55
1505,10590.0,22.83,24.0,23.55
1506,10590.0,22.83,24.0,23.55
1507,10590.0,22.83,24.0,23.55
1508,10615.0,22.83,24.0,23.55
1509,10615.0,22.83,24.0,23.55
1510,10615.0,22.83,24.0,23.55
1511,10615.0,22.83,24.0,23.55
1512,10642.0,22.83,24.0,23.55
1513,10642.0,22.83,24.0,23.55
1514,10642.0,22.83,24.0,23.55
1515,10642.0,22.83,24.0,23.55
1516,10668.0,22.83,24.0,23.55
1517,10668.0,22.83,24.0,23.55
1518,10668.0,22.83,24.0,23.55
1519,10668.0,22.83,24.0,23.55
1520,10693.0,22.83,24.0,23.55
1521,10693.0,22.83,24.0,23.55
1522,10693.0,22.83,24.0,23.55
1523,10693.0,22.83,24.0,23.55
1524,10720.0,22.83,24.0,23.55
1525,10720.0,22.83,24.0,23.55
1526,10720.0,22.83,24.0,23.55
1527,10720.0,22.83,24.0,23.55
1528,10745.0,22.83,24.0,23.55
1529,10745.0,22.83,24.0,23.55
1530,10745.0,22.83,24.0,23.55
1531,10745.0,22.83,24.0,23.55
1532,10772.0,22.83,24.0,23.55
1533,10772.0,22.83,24.0,23.55
1534,10772.0,22.83,24.0,23.55
1535,10772.0,22.83,24.0,23.55
1536,10798.0,22.83,24.0,23.55
1537,10798.0,22.83,24.0,23.55
1538,10798.0,22.83,24.0,23.55
1539,10798.0,22.83,24.0,23.55
1540,10823.0,22.83,24.0,23.55
1541,10823.0,22.83,24.0,23.55
1542,10823.0,22.83,24.0,23.55
1543,10823.0,22.83,24.0,23.55
1544,10850.0,22.83,24.0,23.55
1545,10850.0,22.83,24.0,23.55
1546,10850.0,22.83,24.0,23.55
1547,10850.0,22.83,24.0,23.55
1548,10875.0,22.83,24.0,23.55
1549,10875.0,22.83,24.0,23.55
1550,10875.0,22.83,24.0,23.55
1551,10875.0,22.83,24.0,23.55
1552,10902.0,22.83,24.0,23.55
1553,10902.0,22.83,24.0,23.55
1554,10902.0,22.83,24.0,23.55
1555,10902.0,22.83,24.0,23.55
1556,10928.0,22.83,24.0,23.55
1557,10928.0,22.83,24.0,23.55
1558,10928.0,22.83,24.0,23.55
1559,10928.0,22.83,24.0,23.55
1560,10953.0,22.83,24.0,23.55
1561,10953.0,22.83,24.0,23.55
1562,10953.0,22.83,24.0,23.55
1563,10953.0,22.83,24.0,23.55
1564,10980.0,22.83,24.0,23.55
1565,10980.0,22.83,24.0,23.55
1566,10980.0,22.83,24.0,23.55
1567,10980.0,22.83,24.0,23.55
1568,11005.0,22.83,24.0,23.55
1569,11005.0,22.83,24.0,23.55
1570,11005.0,22.83,24.0,23.55
1571,11005.0,22.83,24.0,23.55
1572,11031.0,22.83,24.0,23.55
1573,11031.0,22.83,24.0,23.55
1574,11031.0,22.83,24.0,23.55
1575,11031.0,22.83,24.0,23.55
1576,11058.0,22.83,24.0,23.55
1577,11058.0,22.83,24.0,23.55
1578,11058.0,22.83,24.0,23.55
1579,11058.0,22.83,24.0,23.55
1580,11083.0,22.83,24.0,23.55
1581,11083.0,22.83,24.0,23.55
1582,11083.0,22.83,24.0,23.55
1583,11083.0,22.83,24.0,23.55
1584,11110.0,22.83,24.0,23.55
1585,11110.0,22.83,24.0,23.55
1586,11110.0,22.83,24.0,23.55
1587,11110.0,22.83,24.0,23.55
1588,11136.0,22.83,24.0,23.55
1589,11136.0,22.83,24.0,23.55
1590,11136.0,22.83,24.0,23.55
1591,11136.0,22.83,24.0,23.55
1592,11161.0,22.83,24.0,23.55
1593,11161.0,22.83,24.0,23.55
1594,11161.0,22.83,24.0,23.55
1595,11161.0,22.83,24.0,23.55
1596,11188.0,22.83,24.0,23.55
1597,11188.0,22.83,24.0,23.55
1598,11188.0,22.83,24.0,23.55
1599,11188.0,22.83,24.0,23.55
1600,11213.0,22.83,24.0,23.55
1601,11213.0,22.83,24.0,23.55
1602,11213.0,22.83,24.0,23.55
1603,11213.0,22.83,24.0,23.55
1604,11240.0,22.83,24.0,23.55
1605,11240.0,22.83,24.0,23.55
1606,11240.0,22.83,24.0,23.55
1607,11240.0,22.83,24.0,23.55
1608,11266.0,22.83,24.0,23.55
1609,11266.0,22.83,24.0,23.55
1610,11266.0,22.83,24.0,23.55
1611,11266.0,22.83,24.0,23.55
1612,11291.0,22.83,24.0,23.55
1613,11291.0,22.83,24.0,23.55
1614,11291.0,22.83,24.0,23.55
1615,11291.0,22.83,24.0,23.55
1616,11318.0,22.83,24.0,23.55
1617,11318.0,22.83,24.0,23.55
1618,11318.0,22.83,24.0,23.55
1619,11318.0,22.83,24.0,23.55
1620,11343.0,22.83,24.0,23.55
1621,11343.0,22.83,24.0,23.55
1622,11343.0,22.83,24.0,23.55
1623,11343.0,22.83,24.0,23.55
1624,11370.0,22.83,24.0,23.55
1625,11370.0,22.83,24.0,23.55
1626,11370.0,22.83,24.0,23.55
1627,11370.0,22.83,24.0,23.55
1628,11396.0,22.83,24.0,23.55
1629,11396.0,22.83,24.0,23.55
1630,11396.0,22.83,24.0,23.55
1631,11396.0,22.83,24.0,23.55
1632,11421.0,22.83,24.0,23.55
1633,11421.0,22.83,24.0,23.55
1634,11421.0,22.83,24.0,23.55
1635,11421.0,22.83,24.0,23.55
1636,11448.0,22.83,24.0,23.55
1637,11448.0,22.83,24.0,23.55
1638,11448.0,22.83,24.0,23.55
1639,11448.0,22.83,24.0,23.55
1640,11473.0,22.83,24.0,23.55
1641,11473.0,22.83,24.0,23.55
1642,11473.0,22.83,24.0,23.55
1643,11473.0,22.83,24.0,23.55
1644,11499.0,22.83,24.0,23.55
1645,11499.0,22.83,24.0,23.55
1646,11499.0,22.83,24.0,23.55
1647,11499.0,22.83,24.0,23.55
1648,11526.0,22.93,24.0,23.55
1649,11526.0,22.93,24.0,23.55
1650,11526.0,22.93,24.0,23.55
1651,11526.0,22.93,24.0,23.55
1652,11551.0,22.83,24.0,23.55
1653,11551.0,22.83,24.0,23.55
1654,11551.0,22.83,24.0,23.55
1655,11551.0,22.83,24.0,23.55
1656,11578.0,22.83,24.0,23.55
1657,11578.0,22.83,24.0,23.55
1658,11578.0,22.83,24.0,23.55
1659,11578.0,22.83,24.0,23.55
1660,11603.0,22.83,24.0,23.55
1661,11603.0,22.83,24.0,23.55
1662,11603.0,22.83,24.0,23.55
1663,11603.0,22.83,24.0,23.55
1664,11629.0,22.83,24.0,23.55
1665,11629.0,22.83,24.0,23.55
1666,11629.0,22.83,24.0,23.55
1667,11629.0,22.83,24.0,23.55
1668,11656.0,22.83,24.0,23.55
1669,11656.0,22.83,24.0,23.55
1670,11656.0,22.83,24.0,23.55
1671,11656.0,22.83,24.0,23.55
1672,11681.0,22.83,24.0,23.55
1673,11681.0,22.83,24.0,23.55
1674,11681.0,22.83,24.0,23.55
1675,11681.0,22.83,24.0,23.55
1676,11708.0,22.83,24.0,23.55
1677,11708.0,22.83,24.0,23.55
1678,11708.0,22.83,24.0,23.55
1679,11708.0,22.83,24.0,23.55
1680,11734.0,22.83,24.0,23.55
1681,11734.0,22.83,24.0,23.55
1682,11734.0,22.83,24.0,23.55
1683,11734.0,22.83,24.0,23.55
1684,11759.0,22.83,24.0,23.55
1685,11759.0,22.83,24.0,23.55
1686,11759.0,22.83,24.0,23.55
1687,11759.0,22.83,24.0,23.55
1688,11786.0,22.83,24.0,23.55
1689,11786.0,22.83,24.0,23.55
1690,11786.0,22.83,24.0,23.55
1691,11786.0,22.83,24.0,23.55
1692,11811.0,22.83,24.0,23.55
1693,11811.0,22.83,24.0,23.55
1694,11811.0,22.83,24.0,23.55
1695,11811.0,22.83,24.0,23.55
1696,11838.0,22.93,24.0,23.55
1697,11838.0,22.93,24.0,23.55
1698,11838.0,22.93,24.0,23.55
1699,11838.0,22.93,24.0,23.55
1700,11864.0,22.93,24.0,23.55
1701,11864.0,22.93,24.0,23.55
1702,11864.0,22.93,24.0,23.55
1703,11864.0,22.93,24.0,23.55
1704,11889.0,22.83,24.0,23.55
1705,11889.0,22.83,24.0,23.55
1706,11889.0,22.83,24.0,23.55
1707,11889.0,22.83,24.0,23.55
1708,11916.0,22.83,24.0,23.55
1709,11916.0,22.83,24.0,23.55
1710,11916.0,22.83,24.0,23.55
1711,11916.0,22.83,24.0,23.55
1712,11941.0,22.93,24.0,23.55
1713,11941.0,22.93,24.0,23.55
1714,11941.0,22.93,24.0,23.55
1715,11941.0,22.93,24.0,23.55
1716,11968.0,22.83,24.0,23.55
1717,11968.0,22.83,24.0,23.55
1718,11968.0,22.83,24.0,23.55
1719,11968.0,22.83,24.0,23.55
1720,11994.0,22.83,24.0,23.55
1721,11994.0,22.83,24.0,23.55
1722,11994.0,22.83,24.0,23.55
1723,11994.0,22.83,24.0,23.55
1724,12019.0,22.83,24.0,23.55
1725,12019.0,22.83,24.0,23.55
1726,12019.0,22.83,24.0,23.55
1727,12019.0,22.83,24.0,23.55
1728,12317.0,21.94,24.0,23.55
1729,12317.0,21.94,24.0,23.55
1730,12317.0,21.94,24.0,23.55
1731,12317.0,21.94,24.0,23.55
1732,12319.0,22.83,24.0,23.55
1733,12319.0,22.83,24.0,23.55
1734,12319.0,22.83,24.0,23.55
1735,12319.0,22.83,24.0,23.55
1736,12321.0,22.73,24.0,23.55
1737,12321.0,22.73,24.0,23.55
1738,12321.0,22.73,24.0,23.55
1739,12321.0,22.73,24.0,23.55
1740,12328.0,22.83,24.0,23.55
1741,12328.0,22.83,24.0,23.55
1742,12328.0,22.83,24.0,23.55
1743,12328.0,22.83,24.0,23.55
1744,12355.0,22.83,24.0,23.55
1745,12355.0,22.83,24.0,23.55
1746,12355.0,22.83,24.0,23.55
1747,12355.0,22.83,24.0,23.55
1748,12381.0,22.73,24.0,23.55
1749,12381.0,22.73,24.0,23.55
1750,12381.0,22.73,24.0,23.55
1751,12381.0,22.73,24.0,23.55
1752,12406.0,22.83,24.0,23.55
1753,12406.0,22.83,24.0,23.55
1754,12406.0,22.83,24.0,23.55
1755,12406.0,22.83,24.0,23.55
1756,12433.0,22.83,24.0,23.55
1757,12433.0,22.83,24.0,23.55
1758,12433.0,22.83,24.0,23.55
1759,12433.0,22.83,24.0,23.55
1760,12459.0,22.73,24.0,23.55
1761,12459.0,22.73,24.0,23.55
1762,12459.0,22.73,24.0,23.55
1763,12459.0,22.73,24.0,23.55
1764,12484.0,22.83,24.0,23.55
1765,12484.0,22.83,24.0,23.55
1766,12484.0,22.83,24.0,23.55
1767,12484.0,22.83,24.0,23.55
1768,12511.0,22.73,24.0,23.55
1769,12511.0,22.73,24.0,23.55
1770,12511.0,22.73,24.0,23.55
1771,12511.0,22.73,24.0,23.55
1772,12536.0,22.83,24.0,23.55
1773,12536.0,22.83,24.0,23.55
1774,12536.0,22.83,24.0,23.55
1775,12536.0,22.83,24.0,23.55
1776,12563.0,22.73,24.0,23.55
1777,12563.0,22.73,24.0,23.55
1778,12563.0,22.73,24.0,23.55
1779,12563.0,22.73,24.0,23.55
1780,12589.0,22.93,24.0,23.55
1781,12589.0,22.93,24.0,23.55
1782,12589.0,22.93,24.0,23.55
1783,12589.0,22.93,24.0,23.55
1784,12614.0,22.83,24.0,23.55
1785,12614.0,22.83,24.0,23.55
1786,12614.0,22.83,24.0,23.55
1787,12614.0,22.83,24.0,23.55
1788,12641.0,22.73,24.0,23.55
1789,12641.0,22.73,24.0,23.55
1790,12641.0,22.73,24.0,23.55
1791,12641.0,22.73,24.0,23.55
1792,12666.0,22.73,24.0,23.55
1793,12666.0,22.73,24.0,23.55
1794,12666.0,22.73,24.0,23.55
1795,12666.0,22.73,24.0,23.55
